   376    0.19653E+04    0.21028E+02    0.45811E+02
   377    0.19506E+04    0.21100E+02    0.43884E+02
   378    0.19364E+04    0.21168E+02    0.41949E+02
   379    0.19226E+04    0.21233E+02    0.40007E+02
   380    0.19092E+04    0.21294E+02    0.38059E+02
   381    0.18962E+04    0.21352E+02    0.36105E+02
   382    0.18837E+04    0.21406E+02    0.34146E+02
   383    0.18716E+04    0.21456E+02    0.32183E+02
   384    0.18600E+04    0.21503E+02    0.30217E+02
   385    0.18487E+04    0.21545E+02    0.28249E+02
   386    0.18379E+04    0.21584E+02    0.26279E+02
   387    0.18276E+04    0.21619E+02    0.24309E+02
   388    0.18176E+04    0.21650E+02    0.22339E+02
   389    0.18081E+04    0.21677E+02    0.20370E+02
   390    0.17991E+04    0.21700E+02    0.18403E+02
   391    0.17905E+04    0.21720E+02    0.16439E+02
   392    0.17823E+04    0.21735E+02    0.14478E+02
   393    0.17746E+04    0.21746E+02    0.12522E+02
   394    0.17673E+04    0.21752E+02    0.10570E+02
   395    0.17604E+04    0.21755E+02    0.86246E+01
   396    0.17540E+04    0.21753E+02    0.66860E+01
   397    0.17480E+04    0.21747E+02    0.47549E+01
   398    0.17425E+04    0.21737E+02    0.28323E+01
   399    0.17374E+04    0.21722E+02    0.91897E+00
   400    0.17328E+04    0.21703E+02   -0.98429E+00
   401    0.17286E+04    0.21680E+02   -0.28767E+01
   402    0.17249E+04    0.21652E+02   -0.47576E+01
   403    0.17216E+04    0.21620E+02   -0.66265E+01
   404    0.17187E+04    0.21583E+02   -0.84827E+01
   405    0.17163E+04    0.21543E+02   -0.10326E+02
   406    0.17143E+04    0.21498E+02   -0.12155E+02
   407    0.17126E+04    0.21449E+02   -0.13970E+02
   408    0.17114E+04    0.21396E+02   -0.15771E+02
   409    0.17106E+04    0.21339E+02   -0.17555E+02
   410    0.17102E+04    0.21279E+02   -0.19324E+02
   411    0.17101E+04    0.21214E+02   -0.21076E+02
   412    0.17105E+04    0.21146E+02   -0.22812E+02
   413    0.17112E+04    0.21074E+02   -0.24529E+02
   414    0.17122E+04    0.20998E+02   -0.26228E+02
   415    0.17137E+04    0.20918E+02   -0.27909E+02
   416    0.17154E+04    0.20835E+02   -0.29570E+02
   417    0.17176E+04    0.20749E+02   -0.31211E+02
   418    0.17200E+04    0.20659E+02   -0.32832E+02
   419    0.17228E+04    0.20565E+02   -0.34431E+02
   420    0.17259E+04    0.20469E+02   -0.36009E+02
   421    0.17294E+04    0.20369E+02   -0.37565E+02
   422    0.17331E+04    0.20265E+02   -0.39098E+02
   423    0.17372E+04    0.20159E+02   -0.40608E+02
   424    0.17416E+04    0.20049E+02   -0.42094E+02
   425    0.17462E+04    0.19937E+02   -0.43555E+02
   426    0.17512E+04    0.19821E+02   -0.44992E+02
   427    0.17564E+04    0.19703E+02   -0.46403E+02
   428    0.17619E+04    0.19582E+02   -0.47787E+02
   429    0.17677E+04    0.19458E+02   -0.49145E+02
   430    0.17737E+04    0.19331E+02   -0.50476E+02
   431    0.17800E+04    0.19201E+02   -0.51779E+02
   432    0.17865E+04    0.19069E+02   -0.53054E+02
   433    0.17933E+04    0.18934E+02   -0.54299E+02
   434    0.18003E+04    0.18797E+02   -0.55516E+02
   435    0.18075E+04    0.18657E+02   -0.56702E+02
   436    0.18150E+04    0.18515E+02   -0.57857E+02
   437    0.18227E+04    0.18370E+02   -0.58981E+02
   438    0.18306E+04    0.18223E+02   -0.60074E+02
   439    0.18387E+04    0.18074E+02   -0.61134E+02
   440    0.18470E+04    0.17923E+02   -0.62161E+02
   441    0.18554E+04    0.17770E+02   -0.63155E+02
   442    0.18641E+04    0.17615E+02   -0.64115E+02
   443    0.18730E+04    0.17457E+02   -0.65040E+02
   444    0.18820E+04    0.17298E+02   -0.65930E+02
   445    0.18912E+04    0.17137E+02   -0.66784E+02
   446    0.19005E+04    0.16974E+02   -0.67602E+02
   447    0.19100E+04    0.16809E+02   -0.68383E+02
   448    0.19196E+04    0.16642E+02   -0.69127E+02
   449    0.19294E+04    0.16474E+02   -0.69833E+02
   450    0.19393E+04    0.16304E+02   -0.70500E+02
   451    0.19494E+04    0.16133E+02   -0.71129E+02
   452    0.19595E+04    0.15960E+02   -0.71718E+02
   453    0.19698E+04    0.15786E+02   -0.72269E+02
   454    0.19802E+04    0.15611E+02   -0.72782E+02
   455    0.19906E+04    0.15435E+02   -0.73257E+02
   456    0.20012E+04    0.15257E+02   -0.73694E+02
   457    0.20119E+04    0.15079E+02   -0.74094E+02
   458    0.20226E+04    0.14900E+02   -0.74457E+02
   459    0.20334E+04    0.14720E+02   -0.74783E+02
   460    0.20443E+04    0.14540E+02   -0.75072E+02
   461    0.20552E+04    0.14359E+02   -0.75325E+02
   462    0.20662E+04    0.14178E+02   -0.75542E+02
   463    0.20772E+04    0.13997E+02   -0.75724E+02
   464    0.20883E+04    0.13816E+02   -0.75870E+02
   465    0.20994E+04    0.13634E+02   -0.75982E+02
   466    0.21106E+04    0.13453E+02   -0.76058E+02
   467    0.21217E+04    0.13272E+02   -0.76100E+02
   468    0.21329E+04    0.13091E+02   -0.76107E+02
   469    0.21441E+04    0.12910E+02   -0.76081E+02
   470    0.21552E+04    0.12730E+02   -0.76021E+02
   471    0.21664E+04    0.12551E+02   -0.75928E+02
   472    0.21776E+04    0.12372E+02   -0.75802E+02
   473    0.21887E+04    0.12194E+02   -0.75643E+02
   474    0.21998E+04    0.12018E+02   -0.75451E+02
   475    0.22109E+04    0.11842E+02   -0.75227E+02
   476    0.22219E+04    0.11667E+02   -0.74972E+02
   477    0.22329E+04    0.11494E+02   -0.74684E+02
   478    0.22439E+04    0.11322E+02   -0.74366E+02
   479    0.22547E+04    0.11151E+02   -0.74016E+02
   480    0.22655E+04    0.10982E+02   -0.73635E+02
   481    0.22763E+04    0.10815E+02   -0.73224E+02
   482    0.22869E+04    0.10650E+02   -0.72783E+02
   483    0.22975E+04    0.10486E+02   -0.72312E+02
   484    0.23080E+04    0.10325E+02   -0.71811E+02
   485    0.23184E+04    0.10165E+02   -0.71281E+02
   486    0.23287E+04    0.10008E+02   -0.70722E+02
   487    0.23388E+04    0.98532E+01   -0.70134E+02
   488    0.23489E+04    0.97009E+01   -0.69518E+02
   489    0.23588E+04    0.95511E+01   -0.68873E+02
   490    0.23686E+04    0.94040E+01   -0.68201E+02
   491    0.23782E+04    0.92596E+01   -0.67501E+02
   492    0.23877E+04    0.91182E+01   -0.66773E+02
   493    0.23971E+04    0.89797E+01   -0.66019E+02
   494    0.24063E+04    0.88443E+01   -0.65238E+02
   495    0.24153E+04    0.87122E+01   -0.64430E+02
   496    0.24241E+04    0.85833E+01   -0.63596E+02
   497    0.24328E+04    0.84579E+01   -0.62736E+02
   498    0.24413E+04    0.83360E+01   -0.61851E+02
   499    0.24496E+04    0.82177E+01   -0.60940E+02
   500    0.24577E+04    0.81032E+01   -0.60005E+02
   501    0.24656E+04    0.79925E+01   -0.59044E+02
   502    0.24732E+04    0.78857E+01   -0.58060E+02
   503    0.24807E+04    0.77828E+01   -0.57053E+02
   504    0.24880E+04    0.76839E+01   -0.56023E+02
   505    0.24950E+04    0.75890E+01   -0.54971E+02
   506    0.25019E+04    0.74981E+01   -0.53899E+02
   507    0.25085E+04    0.74113E+01   -0.52807E+02
   508    0.25150E+04    0.73287E+01   -0.51696E+02
   509    0.25212E+04    0.72501E+01   -0.50567E+02
