    0.15407E+00    0.30490E+04
    0.15718E+00    0.29140E+04
    0.16036E+00    0.27904E+04
    0.16360E+00    0.26800E+04
    0.16690E+00    0.25834E+04
    0.17028E+00    0.25004E+04
    0.17371E+00    0.24299E+04
    0.17722E+00    0.23699E+04
    0.18080E+00    0.23170E+04
    0.18446E+00    0.22674E+04
    0.18818E+00    0.22170E+04
    0.19198E+00    0.21622E+04
    0.19586E+00    0.21005E+04
    0.19982E+00    0.20309E+04
    0.20386E+00    0.19541E+04
    0.20797E+00    0.18722E+04
    0.21218E+00    0.17882E+04
    0.21646E+00    0.17054E+04
    0.22083E+00    0.16271E+04
    0.22530E+00    0.15560E+04
    0.22985E+00    0.14936E+04
    0.23449E+00    0.14402E+04
    0.23923E+00    0.13948E+04
    0.24406E+00    0.13549E+04
    0.24899E+00    0.13176E+04
    0.25402E+00    0.12801E+04
    0.25915E+00    0.12402E+04
    0.26439E+00    0.11967E+04
    0.26973E+00    0.11495E+04
    0.27518E+00    0.11000E+04
    0.28074E+00    0.10505E+04
    0.28641E+00    0.10037E+04
    0.29219E+00    0.96117E+03
    0.29810E+00    0.92351E+03
    0.30412E+00    0.89047E+03
    0.31026E+00    0.86074E+03
    0.31653E+00    0.83242E+03
    0.32292E+00    0.80380E+03
    0.32945E+00    0.77396E+03
    0.33610E+00    0.74279E+03
    0.34289E+00    0.71110E+03
    0.34982E+00    0.68022E+03
    0.35689E+00    0.65134E+03
    0.36409E+00    0.62511E+03
    0.37145E+00    0.60134E+03
    0.37895E+00    0.57917E+03
    0.38661E+00    0.55764E+03
    0.39442E+00    0.53602E+03
    0.40239E+00    0.51417E+03
    0.41052E+00    0.49246E+03
    0.41881E+00    0.47154E+03
    0.42727E+00    0.45193E+03
    0.43590E+00    0.43374E+03
    0.44471E+00    0.41663E+03
    0.45369E+00    0.40012E+03
    0.46286E+00    0.38389E+03
    0.47221E+00    0.36788E+03
    0.48174E+00    0.35233E+03
    0.49148E+00    0.33750E+03
    0.50141E+00    0.32350E+03
    0.51153E+00    0.31023E+03
    0.52187E+00    0.29744E+03
    0.53241E+00    0.28507E+03
    0.54317E+00    0.27314E+03
    0.55414E+00    0.26165E+03
    0.56533E+00    0.25058E+03
    0.57675E+00    0.23994E+03
    0.58840E+00    0.22972E+03
    0.60029E+00    0.21990E+03
    0.61242E+00    0.21047E+03
    0.62479E+00    0.20144E+03
    0.63741E+00    0.19277E+03
    0.65029E+00    0.18446E+03
    0.66342E+00    0.17650E+03
    0.67683E+00    0.16887E+03
    0.69050E+00    0.16156E+03
    0.70445E+00    0.15455E+03
    0.71868E+00    0.14783E+03
    0.73320E+00    0.14139E+03
    0.74801E+00    0.13522E+03
    0.76312E+00    0.12930E+03
    0.77854E+00    0.12364E+03
    0.79426E+00    0.11821E+03
    0.81031E+00    0.11300E+03
    0.82668E+00    0.10802E+03
    0.84338E+00    0.10324E+03
    0.86041E+00    0.98669E+02
    0.87780E+00    0.94288E+02
    0.89553E+00    0.90091E+02
    0.91362E+00    0.86072E+02
    0.93208E+00    0.82223E+02
    0.95091E+00    0.78538E+02
    0.97011E+00    0.75009E+02
    0.98971E+00    0.71631E+02
    0.10097E+01    0.68397E+02
    0.10301E+01    0.65302E+02
    0.10509E+01    0.62339E+02
    0.10721E+01    0.59504E+02
    0.10938E+01    0.56792E+02
    0.11159E+01    0.54196E+02
    0.11384E+01    0.51713E+02
    0.11614E+01    0.49338E+02
    0.11849E+01    0.47066E+02
    0.12088E+01    0.44894E+02
    0.12333E+01    0.42816E+02
    0.12582E+01    0.40829E+02
    0.12836E+01    0.38930E+02
    0.13095E+01    0.37114E+02
    0.13360E+01    0.35379E+02
    0.13630E+01    0.33720E+02
    0.13905E+01    0.32135E+02
    0.14186E+01    0.30620E+02
    0.14472E+01    0.29173E+02
    0.14765E+01    0.27791E+02
    0.15063E+01    0.26470E+02
    0.15367E+01    0.25209E+02
    0.15678E+01    0.24005E+02
    0.15994E+01    0.22855E+02
    0.16318E+01    0.21757E+02
    0.16647E+01    0.20709E+02
    0.16984E+01    0.19709E+02
    0.17327E+01    0.18754E+02
    0.17677E+01    0.17842E+02
    0.18034E+01    0.16971E+02
    0.18398E+01    0.16138E+02
    0.18770E+01    0.15342E+02
    0.19149E+01    0.14581E+02
    0.19536E+01    0.13853E+02
    0.19930E+01    0.13156E+02
    0.20333E+01    0.12490E+02
    0.20744E+01    0.11852E+02
    0.21163E+01    0.11241E+02
    0.21590E+01    0.10657E+02
    0.22026E+01    0.10098E+02
    0.22471E+01    0.95629E+01
    0.22925E+01    0.90508E+01
    0.23388E+01    0.85609E+01
    0.23861E+01    0.80924E+01
    0.24343E+01    0.76448E+01
    0.24835E+01    0.72181E+01
    0.25336E+01    0.68120E+01
    0.25848E+01    0.64261E+01
    0.26370E+01    0.60600E+01
    0.26903E+01    0.57132E+01
    0.27447E+01    0.53851E+01
    0.28001E+01    0.50751E+01
    0.28567E+01    0.47826E+01
    0.29144E+01    0.45070E+01
    0.29733E+01    0.42475E+01
    0.30333E+01    0.40034E+01
    0.30946E+01    0.37741E+01
    0.31571E+01    0.35588E+01
    0.32209E+01    0.33569E+01
    0.32860E+01    0.31677E+01
    0.33523E+01    0.29905E+01
    0.34201E+01    0.28243E+01
    0.34892E+01    0.26684E+01
    0.35596E+01    0.25219E+01
    0.36316E+01    0.23841E+01
    0.37049E+01    0.22543E+01
    0.37798E+01    0.21320E+01
    0.38561E+01    0.20167E+01
    0.39340E+01    0.19077E+01
    0.40135E+01    0.18048E+01
    0.40946E+01    0.17074E+01
    0.41773E+01    0.16152E+01
    0.42617E+01    0.15278E+01
    0.43478E+01    0.14450E+01
    0.44356E+01    0.13665E+01
    0.45252E+01    0.12919E+01
    0.46166E+01    0.12211E+01
    0.47099E+01    0.11538E+01
    0.48050E+01    0.10900E+01
    0.49021E+01    0.10294E+01
    0.50011E+01    0.97202E+00
    0.51021E+01    0.91760E+00
    0.52052E+01    0.86606E+00
    0.53104E+01    0.81726E+00
    0.54176E+01    0.77109E+00
    0.55271E+01    0.72742E+00
    0.56387E+01    0.68614E+00
    0.57526E+01    0.64713E+00
    0.58689E+01    0.61028E+00
    0.59874E+01    0.57549E+00
    0.61084E+01    0.54265E+00
    0.62318E+01    0.51166E+00
    0.63577E+01    0.48243E+00
